ID,City,Price,Day,Room Type,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km)
39900,Vienna,€ 353.41,Weekday,Entire home/apt,3,FALSE,0,0,9,100,1,0.38,0.40
39901,Vienna,€ 285.16,Weekday,Entire home/apt,4,FALSE,1,0,10,100,1,1.24,0.37
39902,Vienna,€ 356.92,Weekday,Entire home/apt,4,FALSE,0,1,9,91,2,0.49,0.23
39903,Vienna,€ 319.75,Weekday,Entire home/apt,4,FALSE,1,0,9,89,1,0.49,0.07
39904,Vienna,€ 242.15,Weekday,Private room,2,FALSE,1,0,9,95,1,0.77,0.21
39905,Vienna,€ 266.46,Weekday,Entire home/apt,2,FALSE,0,0,10,100,1,0.86,0.05
39906,Vienna,€ 426.57,Weekday,Entire home/apt,5,FALSE,0,1,10,80,1,0.95,0.08
39907,Vienna,€ 602.81,Weekday,Private room,3,FALSE,0,0,10,50,0,0.46,0.24
39908,Vienna,€ 498.33,Weekday,Entire home/apt,6,FALSE,0,0,9,95,2,1.04,0.21
39909,Vienna,€ 359.49,Weekday,Private room,5,FALSE,0,1,10,100,1,0.91,0.32
39910,Vienna,€ 463.74,Weekday,Entire home/apt,5,FALSE,1,0,10,90,2,1.02,0.29
39911,Vienna,€ 219.01,Weekday,Entire home/apt,4,FALSE,0,0,8,80,0,0.30,0.26
39912,Vienna,€ 191.20,Weekday,Entire home/apt,4,FALSE,0,1,10,100,2,1.05,0.33
39913,Vienna,€ 251.50,Weekday,Entire home/apt,2,FALSE,0,0,8,86,1,0.81,0.10
39914,Vienna,€ 637.64,Weekday,Entire home/apt,2,FALSE,0,0,10,93,1,0.99,0.20
39915,Vienna,€ 133.23,Weekday,Private room,4,TRUE,1,0,10,93,1,1.26,0.48
39916,Vienna,€ 324.66,Weekend,Entire home/apt,4,TRUE,0,1,10,94,2,3.24,0.61
39917,Vienna,€ 150.76,Weekend,Entire home/apt,2,TRUE,0,1,10,96,1,2.24,1.12
39918,Vienna,€ 196.34,Weekend,Entire home/apt,3,TRUE,0,1,9,91,1,2.37,0.45
39919,Vienna,€ 107.75,Weekend,Private room,2,FALSE,0,0,8,92,1,3.63,0.47
39920,Vienna,€ 196.34,Weekend,Entire home/apt,4,TRUE,0,1,9,94,1,2.40,0.44
39921,Vienna,€ 212.23,Weekend,Entire home/apt,2,TRUE,1,0,10,97,1,2.01,0.68
39922,Vienna,€ 122.95,Weekend,Private room,2,FALSE,0,0,10,94,1,2.28,0.30
39923,Vienna,€ 317.65,Weekend,Entire home/apt,2,FALSE,0,1,9,90,1,1.38,0.13
39924,Vienna,€ 317.65,Weekend,Entire home/apt,2,FALSE,0,1,10,100,1,1.59,0.32
39925,Vienna,€ 341.96,Weekend,Entire home/apt,4,FALSE,0,1,10,100,1,1.41,0.13
39926,Vienna,€ 341.96,Weekend,Entire home/apt,4,FALSE,0,1,10,87,1,1.27,0.04
39927,Vienna,€ 341.96,Weekend,Entire home/apt,4,FALSE,0,1,10,100,1,1.40,0.17
39928,Vienna,€ 308.53,Weekend,Entire home/apt,3,FALSE,0,1,10,87,1,0.52,0.11
39929,Vienna,€ 294.74,Weekend,Entire home/apt,4,FALSE,0,1,10,90,1,3.56,1.02
39930,Vienna,€ 589.02,Weekend,Entire home/apt,6,FALSE,0,1,9,89,2,3.65,1.11
39931,Vienna,€ 294.74,Weekend,Entire home/apt,4,FALSE,0,1,9,97,2,3.47,0.93
39932,Vienna,€ 463.97,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,1.23,0.47
39933,Vienna,€ 254.31,Weekend,Entire home/apt,2,TRUE,0,1,9,89,0,1.19,0.58
39934,Vienna,€ 351.54,Weekend,Entire home/apt,2,TRUE,0,1,9,93,0,0.19,0.04
39935,Vienna,€ 165.72,Weekend,Entire home/apt,4,FALSE,0,1,8,79,1,2.66,0.45
39936,Vienna,€ 693.27,Weekend,Entire home/apt,4,FALSE,0,1,9,88,1,3.19,0.58
39937,Vienna,€ 252.67,Weekend,Entire home/apt,4,TRUE,1,0,9,91,1,0.29,0.22
39938,Vienna,€ 276.04,Weekend,Entire home/apt,5,TRUE,1,0,10,97,1,0.31,0.24
39939,Vienna,€ 236.78,Weekend,Entire home/apt,4,TRUE,1,0,10,97,1,1.39,0.48
39940,Vienna,€ 227.43,Weekend,Entire home/apt,4,TRUE,1,0,10,97,0,1.30,0.39
39941,Vienna,€ 272.54,Weekend,Entire home/apt,6,FALSE,0,0,8,86,2,1.62,0.36
39942,Vienna,€ 286.33,Weekend,Entire home/apt,2,FALSE,1,0,9,85,1,0.12,0.24
39943,Vienna,€ 205.22,Weekend,Entire home/apt,2,FALSE,0,0,9,96,1,1.32,0.55
39944,Vienna,€ 248.00,Weekend,Entire home/apt,6,FALSE,0,1,10,100,1,2.80,0.19
39945,Vienna,€ 121.54,Weekend,Private room,2,FALSE,0,0,10,93,1,2.34,0.08
39946,Vienna,€ 110.32,Weekend,Private room,2,TRUE,1,0,10,94,1,3.05,0.27
39947,Vienna,€ 341.96,Weekend,Entire home/apt,4,FALSE,0,1,8,80,1,1.29,0.03
39948,Vienna,€ 417.69,Weekend,Entire home/apt,4,TRUE,0,1,10,98,1,3.41,0.80
39949,Vienna,€ 308.53,Weekend,Entire home/apt,4,FALSE,0,1,7,93,1,1.50,0.40
39950,Vienna,€ 185.59,Weekend,Private room,2,FALSE,0,0,10,99,1,1.99,0.67
39951,Vienna,€ 263.19,Weekend,Private room,2,TRUE,0,0,10,99,1,2.20,0.41
39952,Vienna,€ 139.31,Weekend,Private room,2,TRUE,0,0,10,99,1,1.31,0.37
39953,Vienna,€ 162.21,Weekend,Private room,2,FALSE,0,0,10,98,1,1.84,0.94
39954,Vienna,€ 409.51,Weekend,Entire home/apt,4,FALSE,0,1,10,100,1,4.48,1.49
39955,Vienna,€ 260.85,Weekend,Entire home/apt,4,FALSE,1,0,10,91,1,2.19,1.10
39956,Vienna,€ 208.73,Weekend,Entire home/apt,4,FALSE,0,0,10,97,1,1.54,0.21
39957,Vienna,€ 316.48,Weekend,Entire home/apt,6,FALSE,0,1,9,89,2,2.66,0.20
39958,Vienna,€ 308.53,Weekend,Entire home/apt,4,FALSE,0,1,9,87,1,0.57,0.46
39959,Vienna,€ 211.07,Weekend,Entire home/apt,3,TRUE,0,0,10,98,1,1.34,0.59
39960,Vienna,€ 220.18,Weekend,Entire home/apt,4,FALSE,0,0,8,88,2,3.06,0.53
39961,Vienna,€ 270.20,Weekend,Entire home/apt,3,TRUE,0,1,10,100,2,4.82,2.21
39962,Vienna,€ 132.06,Weekend,Private room,3,FALSE,0,0,10,99,1,2.15,1.01
39963,Vienna,€ 287.50,Weekend,Entire home/apt,5,TRUE,1,0,10,95,1,2.22,0.45
39964,Vienna,€ 658.67,Weekend,Entire home/apt,6,FALSE,0,1,9,86,2,1.42,0.15
39965,Vienna,€ 197.04,Weekend,Entire home/apt,4,TRUE,0,0,10,98,1,1.66,0.45
39966,Vienna,€ 266.46,Weekend,Entire home/apt,2,TRUE,0,0,10,98,1,2.39,0.27
39967,Vienna,€ 229.53,Weekend,Entire home/apt,4,FALSE,0,1,10,98,1,4.87,0.33
39968,Vienna,€ 345.46,Weekend,Entire home/apt,6,TRUE,1,0,9,91,4,8.81,2.28
39969,Vienna,€ 319.75,Weekend,Entire home/apt,6,FALSE,0,1,10,94,2,4.77,0.30
39970,Vienna,€ 529.88,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,2.13,0.56
39971,Vienna,€ 160.11,Weekend,Entire home/apt,4,TRUE,1,0,9,95,1,8.44,2.33
39972,Vienna,€ 226.26,Weekend,Entire home/apt,2,FALSE,0,0,10,99,1,1.35,0.25
39973,Vienna,€ 311.81,Weekend,Entire home/apt,5,FALSE,0,1,9,89,2,1.89,0.63
39974,Vienna,€ 247.06,Weekend,Entire home/apt,3,FALSE,0,0,10,95,1,2.68,0.12
39975,Vienna,€ 208.73,Weekend,Entire home/apt,6,FALSE,0,0,10,95,1,1.07,0.25
39976,Vienna,€ 107.75,Weekend,Private room,2,TRUE,1,0,10,98,1,4.55,1.21
39977,Vienna,€ 211.07,Weekend,Entire home/apt,4,TRUE,0,1,10,95,1,4.40,1.01
39978,Vienna,€ 148.42,Weekend,Private room,3,TRUE,1,0,9,96,1,0.08,0.23
39979,Vienna,€ 335.18,Weekend,Entire home/apt,6,TRUE,0,0,9,95,2,2.34,0.47
39980,Vienna,€ 143.05,Weekend,Entire home/apt,6,FALSE,0,1,8,80,0,2.66,0.08
39981,Vienna,€ 289.83,Weekend,Entire home/apt,2,TRUE,0,1,10,97,0,2.76,0.18
39982,Vienna,€ 531.05,Weekend,Entire home/apt,4,FALSE,1,0,10,100,1,2.10,0.50
39983,Vienna,€ 207.56,Weekend,Entire home/apt,2,TRUE,0,1,9,94,1,4.77,0.30
39984,Vienna,€ 176.00,Weekend,Entire home/apt,3,TRUE,1,0,9,97,1,2.56,0.19
39985,Vienna,€ 183.02,Weekend,Entire home/apt,4,FALSE,0,1,9,85,1,2.34,0.39
39986,Vienna,€ 266.46,Weekend,Entire home/apt,5,TRUE,0,0,10,97,3,2.04,0.36
39987,Vienna,€ 289.83,Weekend,Entire home/apt,2,TRUE,0,1,10,100,0,2.76,0.18
39988,Vienna,€ 289.83,Weekend,Entire home/apt,2,TRUE,0,1,10,98,0,2.76,0.18
39989,Vienna,€ 289.83,Weekend,Entire home/apt,2,TRUE,0,1,10,100,0,2.76,0.18
39990,Vienna,€ 220.18,Weekend,Entire home/apt,3,FALSE,0,1,9,92,0,3.45,0.47
39991,Vienna,€ 223.69,Weekend,Entire home/apt,4,FALSE,1,0,9,96,1,1.29,0.22
39992,Vienna,€ 172.73,Weekend,Entire home/apt,4,TRUE,1,0,10,98,1,6.15,0.69
39993,Vienna,€ 178.58,Weekend,Entire home/apt,4,TRUE,0,1,10,94,1,2.69,0.37
39994,Vienna,€ 184.42,Weekend,Entire home/apt,2,TRUE,0,1,10,95,0,1.66,0.45
39995,Vienna,€ 222.52,Weekend,Entire home/apt,4,FALSE,1,0,10,96,1,2.65,1.05
39996,Vienna,€ 168.29,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,3.30,0.73
39997,Vienna,€ 220.18,Weekend,Entire home/apt,4,FALSE,0,1,10,91,0,3.45,0.47
39998,Vienna,€ 336.35,Weekend,Entire home/apt,5,FALSE,0,1,10,93,2,3.45,0.47
39999,Vienna,€ 229.53,Weekend,Entire home/apt,4,TRUE,0,0,10,97,1,3.77,0.53
40000,Vienna,€ 162.45,Weekend,Entire home/apt,2,FALSE,0,0,10,97,1,2.15,0.22
40001,Vienna,€ 232.10,Weekend,Private room,2,FALSE,1,0,10,100,1,1.04,0.24
40002,Vienna,€ 172.73,Weekend,Entire home/apt,4,TRUE,1,0,10,98,1,6.18,0.64
40003,Vienna,€ 221.35,Weekend,Entire home/apt,3,FALSE,0,1,9,88,1,1.82,0.58
40004,Vienna,€ 176.24,Weekend,Private room,2,FALSE,1,0,10,98,1,3.15,0.56
40005,Vienna,€ 122.71,Weekend,Private room,2,FALSE,0,0,9,100,1,4.42,0.72
40006,Vienna,€ 139.31,Weekend,Private room,3,FALSE,0,0,10,100,1,3.80,1.21
40007,Vienna,€ 155.44,Weekend,Private room,2,TRUE,1,0,10,99,1,3.26,0.57
40008,Vienna,€ 255.01,Weekend,Entire home/apt,4,TRUE,1,0,10,99,2,1.48,0.23
40009,Vienna,€ 240.98,Weekend,Entire home/apt,4,TRUE,0,0,9,93,2,1.56,0.38
40010,Vienna,€ 160.11,Weekend,Entire home/apt,2,TRUE,1,0,10,98,0,2.80,0.25
40011,Vienna,€ 243.55,Weekend,Entire home/apt,4,FALSE,0,0,10,100,2,2.32,0.12
40012,Vienna,€ 214.57,Weekend,Entire home/apt,2,TRUE,0,0,9,99,1,1.74,0.36
40013,Vienna,€ 168.29,Weekend,Entire home/apt,2,FALSE,0,0,10,99,1,1.35,0.33
40014,Vienna,€ 220.18,Weekend,Entire home/apt,2,FALSE,0,0,10,95,2,3.27,0.66
40015,Vienna,€ 187.93,Weekend,Entire home/apt,4,FALSE,0,1,10,94,1,1.40,0.49
40016,Vienna,€ 122.71,Weekend,Entire home/apt,3,FALSE,0,0,8,80,1,4.11,1.24
40017,Vienna,€ 276.04,Weekend,Entire home/apt,6,FALSE,1,0,9,92,2,2.94,0.05
40018,Vienna,€ 249.40,Weekend,Entire home/apt,4,FALSE,1,0,10,92,1,2.43,0.37
40019,Vienna,€ 214.57,Weekend,Entire home/apt,4,FALSE,0,0,8,100,1,1.53,0.28
40020,Vienna,€ 187.93,Weekend,Entire home/apt,2,FALSE,0,1,10,100,1,1.39,0.38
40021,Vienna,€ 173.90,Weekend,Entire home/apt,4,FALSE,0,1,9,93,1,2.40,0.36
40022,Vienna,€ 184.42,Weekend,Entire home/apt,4,TRUE,1,0,10,97,1,6.13,0.64
40023,Vienna,€ 187.93,Weekend,Entire home/apt,2,FALSE,0,1,9,92,1,1.39,0.39
40024,Vienna,€ 255.01,Weekend,Entire home/apt,3,TRUE,0,0,10,100,1,2.08,0.38
40025,Vienna,€ 301.52,Weekend,Entire home/apt,5,TRUE,0,0,10,99,2,2.61,0.22
40026,Vienna,€ 187.93,Weekend,Entire home/apt,2,FALSE,0,1,10,95,1,1.27,0.33
40027,Vienna,€ 197.04,Weekend,Entire home/apt,4,FALSE,0,0,9,91,2,7.82,1.59
40028,Vienna,€ 139.31,Weekend,Entire home/apt,3,FALSE,1,0,8,88,1,2.49,1.16
40029,Vienna,€ 216.67,Weekend,Entire home/apt,4,FALSE,1,0,9,92,1,2.71,0.31
40030,Vienna,€ 157.77,Weekend,Entire home/apt,4,FALSE,0,0,10,100,1,2.46,0.36
40031,Vienna,€ 197.04,Weekend,Entire home/apt,4,TRUE,0,0,10,96,1,1.90,0.65
40032,Vienna,€ 305.03,Weekend,Entire home/apt,2,FALSE,1,0,9,90,1,3.23,0.15
40033,Vienna,€ 192.37,Weekend,Entire home/apt,2,FALSE,1,0,10,95,1,1.10,0.17
40034,Vienna,€ 152.40,Weekend,Entire home/apt,4,FALSE,0,1,9,86,0,2.64,0.07
40035,Vienna,€ 341.96,Weekend,Entire home/apt,6,TRUE,0,0,10,97,2,2.57,0.23
40036,Vienna,€ 237.71,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,1.25,0.33
40037,Vienna,€ 247.06,Weekend,Entire home/apt,6,TRUE,1,0,10,98,2,1.58,0.29
40038,Vienna,€ 359.49,Weekend,Entire home/apt,4,FALSE,1,0,10,100,2,1.22,0.37
40039,Vienna,€ 249.40,Weekend,Entire home/apt,6,TRUE,0,1,10,94,1,2.18,1.05
40040,Vienna,€ 285.16,Weekend,Entire home/apt,4,TRUE,0,1,10,99,1,2.32,0.49
40041,Vienna,€ 150.76,Weekend,Entire home/apt,2,TRUE,0,0,10,98,1,3.23,0.60
40042,Vienna,€ 105.42,Weekend,Private room,2,FALSE,1,0,9,93,1,4.14,0.42
40043,Vienna,€ 236.78,Weekend,Entire home/apt,2,TRUE,1,0,10,96,1,1.24,0.38
40044,Vienna,€ 272.54,Weekend,Entire home/apt,6,TRUE,0,1,9,86,2,2.16,1.06
40045,Vienna,€ 109.16,Weekend,Private room,2,TRUE,1,0,10,97,1,7.39,1.12
40046,Vienna,€ 109.16,Weekend,Private room,2,TRUE,1,0,10,96,1,7.42,1.01
40047,Vienna,€ 336.35,Weekend,Entire home/apt,4,FALSE,1,0,9,84,2,1.37,0.30
40048,Vienna,€ 208.49,Weekend,Entire home/apt,3,FALSE,1,0,10,96,1,1.10,0.17
40049,Vienna,€ 286.33,Weekend,Entire home/apt,4,FALSE,1,0,9,78,1,0.09,0.25
40050,Vienna,€ 258.75,Weekend,Entire home/apt,5,FALSE,0,0,10,98,1,1.35,0.23
40051,Vienna,€ 156.60,Weekend,Entire home/apt,4,FALSE,0,0,8,82,1,1.56,0.27
40052,Vienna,€ 192.37,Weekend,Entire home/apt,5,FALSE,1,0,10,93,2,2.60,0.13
40053,Vienna,€ 133.23,Weekend,Private room,2,TRUE,0,0,9,98,1,2.29,0.45
40054,Vienna,€ 73.16,Weekend,Private room,2,FALSE,0,0,10,100,1,2.27,0.32
40055,Vienna,€ 197.04,Weekend,Private room,4,FALSE,1,0,9,90,0,1.20,0.44
40056,Vienna,€ 203.12,Weekend,Entire home/apt,2,FALSE,0,0,9,93,1,4.09,0.26
40057,Vienna,€ 204.05,Weekend,Entire home/apt,4,TRUE,0,0,10,97,1,3.13,0.56
40058,Vienna,€ 281.89,Weekend,Entire home/apt,4,TRUE,0,0,10,94,2,1.86,1.04
40059,Vienna,€ 182.32,Weekend,Entire home/apt,4,TRUE,0,0,10,98,1,2.93,0.69
40060,Vienna,€ 316.95,Weekend,Entire home/apt,2,FALSE,0,1,10,100,1,4.48,1.49
40061,Vienna,€ 316.95,Weekend,Entire home/apt,3,FALSE,0,1,10,100,1,4.48,1.49
40062,Vienna,€ 223.92,Weekend,Entire home/apt,2,FALSE,0,1,9,100,0,4.48,1.49
40063,Vienna,€ 247.76,Weekend,Entire home/apt,2,FALSE,0,1,9,100,0,4.66,1.56
40064,Vienna,€ 538.30,Weekend,Entire home/apt,5,FALSE,0,1,10,100,2,4.55,1.47
40065,Vienna,€ 202.88,Weekend,Entire home/apt,4,FALSE,0,0,9,95,2,1.33,0.24
40066,Vienna,€ 156.60,Weekend,Entire home/apt,2,FALSE,0,0,9,94,1,1.67,0.34
40067,Vienna,€ 144.92,Weekend,Private room,2,FALSE,1,0,9,94,1,4.69,0.65
40068,Vienna,€ 187.93,Weekend,Entire home/apt,2,FALSE,0,1,10,95,1,1.28,0.33
40069,Vienna,€ 199.61,Weekend,Entire home/apt,2,FALSE,0,1,9,93,1,1.23,0.29
40070,Vienna,€ 187.93,Weekend,Entire home/apt,2,FALSE,0,1,10,93,1,1.39,0.41
40071,Vienna,€ 140.94,Weekend,Entire home/apt,4,FALSE,0,1,8,76,0,2.68,0.10
40072,Vienna,€ 276.04,Weekend,Entire home/apt,4,FALSE,0,1,10,96,2,4.99,0.40
40073,Vienna,€ 233.27,Weekend,Entire home/apt,4,TRUE,0,1,10,91,0,2.11,0.92
40074,Vienna,€ 430.31,Weekend,Entire home/apt,6,FALSE,0,1,10,89,2,2.76,0.23
40075,Vienna,€ 295.68,Weekend,Entire home/apt,4,FALSE,0,0,10,96,2,0.65,0.32
40076,Vienna,€ 298.25,Weekend,Entire home/apt,5,FALSE,0,0,9,95,2,0.44,0.40
40077,Vienna,€ 207.56,Weekend,Entire home/apt,3,FALSE,1,0,9,94,1,2.81,0.25
40078,Vienna,€ 283.99,Weekend,Entire home/apt,3,FALSE,0,0,10,97,1,2.75,0.80
40079,Vienna,€ 185.59,Weekend,Entire home/apt,4,TRUE,1,0,10,98,2,5.48,2.62
40080,Vienna,€ 249.16,Weekend,Entire home/apt,3,FALSE,0,0,9,91,1,1.43,0.71
40081,Vienna,€ 321.16,Weekend,Entire home/apt,4,FALSE,1,0,10,91,1,0.18,0.30
40082,Vienna,€ 321.16,Weekend,Entire home/apt,4,FALSE,0,1,9,93,1,2.72,0.27
40083,Vienna,€ 197.04,Weekend,Private room,3,FALSE,0,0,9,89,2,7.73,0.96
40084,Vienna,€ 104.25,Weekend,Private room,2,FALSE,0,0,8,86,1,3.13,0.10
40085,Vienna,€ 201.72,Weekend,Entire home/apt,3,TRUE,0,0,10,97,1,4.13,0.63
40086,Vienna,€ 119.44,Weekend,Private room,5,FALSE,1,0,9,94,1,2.38,0.80
40087,Vienna,€ 216.67,Weekend,Entire home/apt,2,FALSE,0,0,9,96,0,1.62,0.30
40088,Vienna,€ 182.08,Weekend,Entire home/apt,3,FALSE,0,1,10,100,0,9.47,0.71
40089,Vienna,€ 167.12,Weekend,Entire home/apt,2,TRUE,0,0,10,95,0,2.44,0.14
40090,Vienna,€ 252.67,Weekend,Entire home/apt,4,TRUE,0,1,9,94,1,3.07,0.22
40091,Vienna,€ 218.08,Weekend,Entire home/apt,2,TRUE,0,1,10,98,1,2.95,0.17
40092,Vienna,€ 260.85,Weekend,Entire home/apt,4,TRUE,0,1,9,93,1,3.16,0.18
40093,Vienna,€ 294.51,Weekend,Entire home/apt,4,TRUE,1,0,10,97,1,2.96,0.04
40094,Vienna,€ 276.04,Weekend,Entire home/apt,4,FALSE,1,0,9,90,1,2.68,0.31
40095,Vienna,€ 83.44,Weekend,Private room,2,FALSE,0,1,7,73,0,2.58,0.36
40096,Vienna,€ 350.14,Weekend,Entire home/apt,4,TRUE,0,1,10,98,1,0.36,0.30
40097,Vienna,€ 83.44,Weekend,Private room,2,FALSE,0,0,9,90,1,3.42,0.51
40098,Vienna,€ 301.76,Weekend,Entire home/apt,4,FALSE,0,0,9,83,1,1.97,1.05
40099,Vienna,€ 191.43,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,7.86,4.77
40100,Vienna,€ 173.90,Weekend,Entire home/apt,4,TRUE,1,0,10,97,2,5.43,2.57
40101,Vienna,€ 274.64,Weekend,Entire home/apt,5,FALSE,1,0,10,96,2,1.19,0.11
40102,Vienna,€ 230.70,Weekend,Entire home/apt,3,FALSE,0,0,10,98,1,1.20,0.43
40103,Vienna,€ 336.11,Weekend,Entire home/apt,5,FALSE,0,1,10,98,2,2.51,0.30
40104,Vienna,€ 185.59,Weekend,Entire home/apt,4,TRUE,1,0,10,98,0,3.41,0.30
40105,Vienna,€ 226.26,Weekend,Entire home/apt,4,FALSE,0,0,9,95,1,2.20,0.20
40106,Vienna,€ 194.70,Weekend,Entire home/apt,4,FALSE,0,0,10,100,1,3.38,0.84
40107,Vienna,€ 115.93,Weekend,Private room,3,TRUE,1,0,9,95,0,1.43,0.20
40108,Vienna,€ 229.53,Weekend,Private room,6,FALSE,0,0,10,92,2,6.76,2.99
40109,Vienna,€ 179.74,Weekend,Private room,2,TRUE,1,0,10,97,1,5.77,0.29
40110,Vienna,€ 399.93,Weekend,Entire home/apt,5,TRUE,1,0,10,97,2,5.68,0.25
40111,Vienna,€ 133.23,Weekend,Entire home/apt,2,FALSE,0,0,9,95,0,3.92,0.89
40112,Vienna,€ 461.40,Weekend,Entire home/apt,6,FALSE,0,0,10,88,2,1.34,0.28
40113,Vienna,€ 207.56,Weekend,Entire home/apt,4,TRUE,0,1,10,98,1,4.87,0.39
40114,Vienna,€ 620.34,Weekend,Entire home/apt,6,FALSE,0,1,9,90,3,2.17,0.25
40115,Vienna,€ 359.49,Weekend,Entire home/apt,6,TRUE,0,0,10,97,2,1.52,0.32
40116,Vienna,€ 152.40,Weekend,Entire home/apt,4,FALSE,0,1,9,89,0,2.66,0.08
40117,Vienna,€ 127.62,Weekend,Entire home/apt,2,FALSE,1,0,9,88,1,6.41,0.68
40118,Vienna,€ 183.02,Weekend,Entire home/apt,3,TRUE,0,1,10,96,1,3.27,0.23
40119,Vienna,€ 300.35,Weekend,Entire home/apt,3,TRUE,0,0,10,99,1,0.19,0.06
40120,Vienna,€ 228.36,Weekend,Entire home/apt,6,FALSE,1,0,9,84,2,1.03,0.34
40121,Vienna,€ 168.29,Weekend,Entire home/apt,2,FALSE,1,0,10,93,1,0.99,0.24
40122,Vienna,€ 197.04,Weekend,Entire home/apt,3,TRUE,0,0,10,98,1,1.78,0.65
40123,Vienna,€ 115.93,Weekend,Private room,2,FALSE,1,0,8,84,2,3.49,0.28
40124,Vienna,€ 214.57,Weekend,Private room,2,TRUE,0,0,10,96,1,1.58,0.44
40125,Vienna,€ 399.93,Weekend,Entire home/apt,5,FALSE,0,1,10,100,1,3.55,0.34
40126,Vienna,€ 243.55,Weekend,Entire home/apt,5,FALSE,0,0,9,94,1,1.58,0.14
40127,Vienna,€ 321.16,Weekend,Entire home/apt,4,TRUE,0,0,10,100,1,1.46,0.28
40128,Vienna,€ 194.94,Weekend,Entire home/apt,2,FALSE,0,1,10,96,1,2.95,0.28
40129,Vienna,€ 265.76,Weekend,Entire home/apt,4,FALSE,0,0,10,98,2,1.57,0.02
40130,Vienna,€ 194.94,Weekend,Entire home/apt,2,FALSE,0,1,9,94,0,3.11,0.25
40131,Vienna,€ 291.00,Weekend,Entire home/apt,4,FALSE,0,0,10,95,1,1.88,0.60
40132,Vienna,€ 133.23,Weekend,Private room,2,TRUE,0,0,10,100,1,2.04,0.61
40133,Vienna,€ 191.20,Weekend,Entire home/apt,4,TRUE,0,1,10,95,1,3.20,0.30
40134,Vienna,€ 157.31,Weekend,Entire home/apt,6,FALSE,0,1,9,86,2,2.68,0.13
40135,Vienna,€ 194.70,Weekend,Entire home/apt,4,TRUE,0,0,10,99,1,2.53,0.34
40136,Vienna,€ 196.81,Weekend,Entire home/apt,4,FALSE,0,0,9,93,1,3.28,0.64
40137,Vienna,€ 175.07,Weekend,Entire home/apt,3,FALSE,1,0,10,100,1,4.77,2.11
40138,Vienna,€ 218.08,Weekend,Entire home/apt,3,FALSE,0,0,9,92,1,2.93,0.21
40139,Vienna,€ 156.60,Weekend,Entire home/apt,4,FALSE,0,0,9,88,0,2.62,0.38
40140,Vienna,€ 319.99,Weekend,Entire home/apt,4,FALSE,0,1,10,100,1,1.29,0.24
40141,Vienna,€ 112.43,Weekend,Private room,3,FALSE,1,0,9,90,1,1.85,0.47
40142,Vienna,€ 242.39,Weekend,Entire home/apt,2,TRUE,0,0,10,99,1,1.26,0.36
40143,Vienna,€ 112.43,Weekend,Private room,2,FALSE,1,0,9,87,1,2.04,0.39
40144,Vienna,€ 247.06,Weekend,Entire home/apt,4,FALSE,0,0,10,93,1,2.46,0.20
40145,Vienna,€ 114.53,Weekend,Private room,2,FALSE,1,0,10,92,1,4.99,2.10
40146,Vienna,€ 114.77,Weekend,Private room,2,FALSE,1,0,9,88,1,5.08,2.21
40147,Vienna,€ 196.81,Weekend,Entire home/apt,2,FALSE,0,0,10,100,1,2.35,0.26
40148,Vienna,€ 260.85,Weekend,Entire home/apt,4,TRUE,1,0,10,99,0,0.15,0.23
40149,Vienna,€ 141.41,Weekend,Private room,4,TRUE,1,0,10,98,1,2.47,0.39
40150,Vienna,€ 452.05,Weekend,Entire home/apt,5,TRUE,0,1,9,95,2,2.22,0.36
40151,Vienna,€ 92.79,Weekend,Private room,2,FALSE,0,0,8,91,1,8.33,0.75
40152,Vienna,€ 208.73,Weekend,Entire home/apt,3,FALSE,0,1,10,100,1,3.33,0.79
40153,Vienna,€ 132.30,Weekend,Private room,6,FALSE,1,0,7,79,2,2.61,0.04
40154,Vienna,€ 185.59,Weekend,Entire home/apt,3,FALSE,0,0,7,88,1,1.68,0.41
40155,Vienna,€ 576.40,Weekend,Entire home/apt,5,FALSE,0,1,9,80,2,3.49,0.96
40156,Vienna,€ 287.26,Weekend,Entire home/apt,4,FALSE,0,1,10,96,1,4.07,0.94
40157,Vienna,€ 283.99,Weekend,Private room,4,TRUE,0,1,10,97,2,2.37,0.34
40158,Vienna,€ 191.43,Weekend,Entire home/apt,4,TRUE,1,0,10,98,1,3.43,0.79
40159,Vienna,€ 266.69,Weekend,Private room,2,FALSE,0,1,10,80,1,4.00,0.61
40160,Vienna,€ 277.91,Weekend,Entire home/apt,4,TRUE,0,1,10,97,1,1.55,0.05
40161,Vienna,€ 314.14,Weekend,Entire home/apt,3,FALSE,1,0,10,100,2,1.80,0.38
40162,Vienna,€ 196.81,Weekend,Entire home/apt,3,FALSE,0,1,10,90,0,2.12,1.09
40163,Vienna,€ 169.23,Weekend,Entire home/apt,3,FALSE,0,0,10,97,1,2.16,0.37
40164,Vienna,€ 266.46,Weekend,Entire home/apt,3,FALSE,0,0,10,94,1,0.47,0.34
40165,Vienna,€ 260.85,Weekend,Entire home/apt,4,FALSE,0,0,9,92,1,2.69,0.25
