ID,City,Price,Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
24708,Paris, € 579.74 ,327.24,15.93,744.13,43.72
24709,Paris, € 217.40 ,317.58,15.46,619.17,36.38
24710,Paris, € 250.96 ,203.01,9.88,388.22,22.81
24711,Paris, € 303.62 ,271.36,13.21,632.22,37.15
24712,Paris, € 237.21 ,294.14,14.32,644.96,37.90
24713,Paris, € 405.68 ,271.95,13.24,572.72,33.65
24714,Paris, € 237.21 ,217.38,10.58,467.32,27.46
24715,Paris, € 150.76 ,265.74,12.94,570.83,33.54
24716,Paris, € 185.25 ,309.34,15.06,662.07,38.90
24717,Paris, € 304.55 ,288.49,14.04,653.99,38.43
24718,Paris, € 260.74 ,265.39,12.92,571.07,33.56
24719,Paris, € 177.32 ,292.80,14.25,672.64,39.52
24720,Paris, € 333.44 ,239.84,11.68,519.27,30.51
24721,Paris, € 230.92 ,261.00,12.71,572.75,33.65
24722,Paris, € 713.72 ,284.96,13.87,505.89,29.73
24723,Paris, € 274.26 ,268.79,13.08,556.83,32.72
24724,Paris, € 226.26 ,223.71,10.89,547.35,32.16
24725,Paris, € 236.28 ,239.91,11.68,487.19,28.63
24726,Paris, € 661.52 ,275.78,13.42,624.29,36.68
24727,Paris, € 142.37 ,276.44,13.46,645.71,37.94
24728,Paris, € 222.29 ,259.94,12.65,614.83,36.13
24729,Paris, € 661.52 ,265.71,12.93,587.52,34.52
24730,Paris, € 168.00 ,301.71,14.69,676.70,39.76
24731,Paris, € 183.15 ,201.13,9.79,387.82,22.79
24732,Paris, € 449.72 ,279.75,13.62,625.80,36.77
24733,Paris, € 409.17 ,265.16,12.91,566.77,33.30
24734,Paris, € 533.37 ,446.45,21.73,605.36,35.57
24735,Paris, € 585.10 ,462.83,22.53,615.34,36.16
24736,Paris, € 585.10 ,426.70,20.77,593.46,34.87
24737,Paris, € 200.16 ,252.72,12.30,525.26,30.86
24738,Paris, € 180.35 ,254.55,12.39,531.29,31.22
24739,Paris, € 869.37 ,219.66,10.69,471.59,27.71
24740,Paris, € 183.15 ,229.97,11.19,566.42,33.28
24741,Paris, € 312.94 ,393.40,19.15,616.17,36.21
24742,Paris, € 324.35 ,303.03,14.75,667.40,39.22
24743,Paris, € 243.27 ,236.61,11.52,513.26,30.16
24744,Paris, € 203.89 ,198.92,9.68,519.39,30.52
24745,Paris, € 265.87 ,290.21,14.13,563.47,33.11
24746,Paris, € 241.17 ,298.89,14.55,659.83,38.77
24747,Paris, € 453.21 ,262.20,12.76,733.05,43.07
24748,Paris, € 195.50 ,206.58,10.06,492.67,28.95
24749,Paris, € 378.88 ,332.49,16.19,711.97,41.84
24750,Paris, € 193.17 ,249.61,12.15,515.71,30.30
24751,Paris, € 324.35 ,281.44,13.70,637.94,37.49
24752,Paris, € 224.39 ,257.00,12.51,567.09,33.32
24753,Paris, € 274.72 ,245.10,11.93,536.26,31.51
24754,Paris, € 247.46 ,316.65,15.41,718.34,42.21
24755,Paris, € 438.53 ,261.41,12.73,467.35,27.46
24756,Paris, € 394.03 ,247.91,12.07,539.06,31.67
24757,Paris, € 231.62 ,263.65,12.83,470.77,27.66
24758,Paris, € 370.72 ,303.10,14.76,546.60,32.12
24759,Paris, € 138.41 ,281.37,13.70,652.09,38.32
24760,Paris, € 254.68 ,202.93,9.88,406.66,23.90
24761,Paris, € 190.84 ,280.05,13.63,609.18,35.80
24762,Paris," € 1,517.15 ",250.82,12.21,454.06,26.68
24763,Paris, € 242.57 ,290.74,14.15,587.51,34.52
24764,Paris, € 359.07 ,322.39,15.69,689.18,40.50
24765,Paris, € 516.82 ,224.44,10.93,439.94,25.85
24766,Paris, € 205.05 ,311.56,15.17,701.32,41.21
24767,Paris, € 336.24 ,202.10,9.84,526.91,30.96
24768,Paris, € 473.95 ,248.08,12.08,511.34,30.05
24769,Paris, € 233.48 ,279.98,13.63,537.60,31.59
24770,Paris, € 230.22 ,242.73,11.82,534.94,31.43
24771,Paris, € 237.21 ,224.34,10.92,489.85,28.78
24772,Paris, € 660.59 ,337.90,16.45,664.49,39.05
24773,Paris, € 439.00 ,362.94,17.67,672.24,39.50
24774,Paris, € 168.70 ,310.64,15.12,628.01,36.90
24775,Paris, € 278.22 ,220.18,10.72,479.68,28.19
24776,Paris, € 314.10 ,258.62,12.59,534.31,31.40
24777,Paris, € 227.65 ,228.37,11.12,424.00,24.91
24778,Paris, € 324.59 ,220.36,10.73,423.97,24.91
24779,Paris, € 167.30 ,206.84,10.07,505.51,29.70
24780,Paris, € 277.52 ,239.74,11.67,496.25,29.16
24781,Paris, € 312.70 ,329.24,16.03,591.50,34.76
24782,Paris, € 389.37 ,186.17,9.06,439.52,25.83
24783,Paris, € 161.25 ,296.79,14.45,641.36,37.69
24784,Paris, € 356.98 ,257.19,12.52,497.50,29.23
24785,Paris, € 166.37 ,315.39,15.35,730.88,42.95
24786,Paris, € 277.52 ,244.79,11.92,476.31,27.99
24787,Paris, € 341.83 ,269.03,13.10,599.81,35.24
24788,Paris, € 277.52 ,234.88,11.43,462.73,27.19
24789,Paris, € 405.68 ,198.63,9.67,389.44,22.88
24790,Paris, € 207.15 ,270.59,13.17,553.92,32.55
24791,Paris, € 463.70 ,234.81,11.43,488.67,28.71
24792,Paris, € 237.44 ,218.29,10.63,473.56,27.83
24793,Paris, € 154.95 ,228.13,11.11,469.49,27.59
24794,Paris, € 661.52 ,271.79,13.23,634.21,37.27
24795,Paris, € 218.10 ,254.54,12.39,600.13,35.26
24796,Paris, € 243.50 ,251.03,12.22,518.03,30.44
24797,Paris, € 521.48 ,220.65,10.74,479.86,28.20
24798,Paris, € 275.65 ,224.56,10.93,461.29,27.11
24799,Paris, € 452.05 ,222.66,10.84,423.85,24.91
24800,Paris, € 331.58 ,286.98,13.97,592.75,34.83
24801,Paris, € 300.35 ,236.70,11.52,576.04,33.85
24802,Paris, € 336.01 ,271.54,13.22,572.29,33.63
24803,Paris, € 357.91 ,268.30,13.06,627.08,36.85
24804,Paris, € 324.59 ,228.05,11.10,496.44,29.17
24805,Paris, € 252.82 ,231.30,11.26,480.95,28.26
24806,Paris, € 241.40 ,399.68,19.46,707.41,41.57
24807,Paris, € 266.57 ,203.34,9.90,464.93,27.32
24808,Paris, € 278.22 ,281.13,13.69,555.72,32.65
24809,Paris, € 272.63 ,220.07,10.71,557.64,32.77
24810,Paris, € 244.90 ,365.39,17.79,579.35,34.04
24811,Paris," € 16,445.61 ",260.90,12.70,545.83,32.07
24812,Paris, € 207.85 ,219.39,10.68,476.44,28.00
24813,Paris, € 159.85 ,252.65,12.30,474.38,27.87
24814,Paris, € 254.68 ,204.59,9.96,411.34,24.17
24815,Paris, € 359.31 ,274.91,13.38,613.57,36.05
24816,Paris, € 228.59 ,225.30,10.97,492.29,28.93
24817,Paris, € 289.64 ,252.09,12.27,485.05,28.50
24818,Paris, € 457.64 ,203.39,9.90,408.01,23.97
24819,Paris, € 243.27 ,250.08,12.17,461.84,27.14
24820,Paris, € 428.74 ,269.95,13.14,603.78,35.48
24821,Paris, € 176.16 ,202.17,9.84,502.76,29.54
24822,Paris, € 218.80 ,232.34,11.31,481.91,28.32
24823,Paris, € 336.01 ,206.77,10.07,516.03,30.32
24824,Paris, € 243.03 ,211.91,10.32,495.64,29.12
24825,Paris, € 432.24 ,328.53,15.99,567.62,33.35
24826,Paris, € 216.00 ,258.62,12.59,515.47,30.29
24827,Paris, € 251.42 ,225.15,10.96,500.05,29.38
24828,Paris, € 252.35 ,231.72,11.28,560.93,32.96
24829,Paris, € 289.64 ,287.41,13.99,553.26,32.51
24830,Paris, € 175.46 ,253.37,12.33,525.38,30.87
24831,Paris, € 261.91 ,293.10,14.27,639.28,37.56
24832,Paris, € 312.70 ,280.18,13.64,539.40,31.69
24833,Paris, € 194.33 ,261.46,12.73,576.03,33.85
24834,Paris, € 249.56 ,263.26,12.82,641.34,37.69
24835,Paris, € 585.10 ,430.83,20.97,595.97,35.02
24836,Paris, € 268.90 ,352.54,17.16,586.44,34.46
24837,Paris, € 177.09 ,220.44,10.73,479.60,28.18
24838,Paris, € 417.09 ,349.73,17.02,610.00,35.84
24839,Paris, € 440.40 ,257.83,12.55,569.18,33.44
24840,Paris, € 224.62 ,202.82,9.87,406.53,23.89
24841,Paris, € 192.47 ,214.00,10.42,531.97,31.26
24842,Paris, € 188.97 ,177.98,8.66,341.90,20.09
24843,Paris, € 382.37 ,357.89,17.42,678.19,39.85
24844,Paris, € 122.10 ,253.45,12.34,555.88,32.66
24845,Paris, € 219.96 ,236.74,11.52,507.56,29.82
24846,Paris, € 370.72 ,319.88,15.57,668.79,39.30
24847,Paris, € 429.91 ,460.06,22.40,637.17,37.44
24848,Paris, € 515.66 ,326.68,15.90,729.52,42.87
24849,Paris, € 239.30 ,226.14,11.01,421.11,24.74
24850,Paris, € 243.27 ,262.33,12.77,503.91,29.61
24851,Paris, € 330.18 ,224.54,10.93,490.93,28.85
24852,Paris, € 396.36 ,262.21,12.76,583.96,34.31
24853,Paris, € 249.09 ,240.50,11.71,498.26,29.28
24854,Paris, € 229.52 ,371.12,18.07,681.48,40.04
24855,Paris, € 359.07 ,383.18,18.65,568.73,33.42
24856,Paris, € 301.29 ,231.20,11.25,479.49,28.17
24857,Paris, € 289.87 ,253.98,12.36,520.04,30.56
24858,Paris, € 278.22 ,250.19,12.18,542.88,31.90
24859,Paris, € 240.00 ,272.28,13.25,572.31,33.63
24860,Paris, € 279.15 ,263.90,12.85,555.33,32.63
24861,Paris, € 234.18 ,235.74,11.48,431.64,25.36
24862,Paris, € 310.61 ,258.19,12.57,544.73,32.01
24863,Paris, € 216.94 ,253.21,12.33,521.78,30.66
24864,Paris, € 158.22 ,273.56,13.32,539.47,31.70
24865,Paris, € 246.30 ,234.25,11.40,447.80,26.31
24866,Paris, € 625.87 ,321.56,15.65,625.97,36.78
24867,Paris, € 625.87 ,370.01,18.01,764.06,44.90
24868,Paris, € 254.92 ,254.39,12.38,526.62,30.94
24869,Paris, € 350.69 ,205.94,10.02,404.85,23.79
24870,Paris, € 133.05 ,235.68,11.47,432.63,25.42
24871,Paris, € 219.96 ,238.58,11.61,449.20,26.39
24872,Paris, € 199.93 ,331.76,16.15,731.43,42.98
24873,Paris, € 706.96 ,212.04,10.32,524.76,30.83
24874,Paris, € 556.20 ,245.13,11.93,520.62,30.59
24875,Paris, € 259.11 ,295.38,14.38,638.87,37.54
24876,Paris, € 475.11 ,251.31,12.23,521.32,30.63
24877,Paris, € 399.62 ,272.82,13.28,575.86,33.84
24878,Paris, € 220.90 ,232.53,11.32,488.78,28.72
24879,Paris, € 375.38 ,224.48,10.93,457.48,26.88
24880,Paris, € 436.67 ,235.23,11.45,498.93,29.32
24881,Paris, € 287.31 ,222.51,10.83,457.44,26.88
24882,Paris, € 240.94 ,539.29,26.25,704.41,41.39
24883,Paris, € 405.68 ,297.78,14.50,680.59,39.99
24884,Paris, € 336.01 ,237.77,11.57,519.29,30.51
24885,Paris, € 236.04 ,325.92,15.87,627.30,36.86
24886,Paris, € 315.27 ,384.12,18.70,602.88,35.42
24887,Paris, € 374.92 ,286.77,13.96,599.13,35.20
24888,Paris, € 134.45 ,291.94,14.21,636.17,37.38
24889,Paris, € 278.92 ,275.67,13.42,616.21,36.21
24890,Paris, € 250.49 ,362.76,17.66,669.45,39.34
24891,Paris, € 153.09 ,217.23,10.57,472.98,27.79
24892,Paris, € 405.68 ,272.00,13.24,568.09,33.38
24893,Paris, € 312.94 ,379.52,18.47,616.69,36.24
24894,Paris, € 218.80 ,245.07,11.93,467.12,27.45
24895,Paris, € 301.29 ,216.06,10.52,439.65,25.83
24896,Paris, € 298.96 ,241.36,11.75,496.56,29.18
24897,Paris, € 289.64 ,324.37,15.79,692.41,40.69
24898,Paris, € 287.31 ,368.47,17.94,661.69,38.88
24899,Paris, € 370.72 ,271.33,13.21,597.41,35.10
24900,Paris, € 391.46 ,273.08,13.29,632.77,37.18
24901,Paris, € 248.86 ,255.67,12.45,558.57,32.82
24902,Paris, € 266.57 ,323.80,15.76,627.40,36.87
24903,Paris, € 764.98 ,449.39,21.88,607.06,35.67
24904,Paris, € 181.98 ,268.24,13.06,596.25,35.04
24905,Paris, € 231.62 ,249.48,12.14,541.00,31.79
24906,Paris, € 254.22 ,297.70,14.49,678.54,39.87
24907,Paris, € 521.48 ,294.25,14.32,659.93,38.78
24908,Paris, € 428.74 ,438.67,21.35,728.49,42.81
24909,Paris, € 387.97 ,280.77,13.67,617.32,36.27
24910,Paris, € 347.66 ,334.26,16.27,798.16,46.90
24911,Paris, € 238.37 ,326.26,15.88,695.64,40.88
24912,Paris," € 2,213.86 ",463.54,22.57,773.54,45.45
24913,Paris, € 347.66 ,542.18,26.39,765.80,45.00
24914,Paris, € 254.92 ,404.28,19.68,770.14,45.25
24915,Paris, € 193.63 ,190.46,9.27,360.46,21.18
24916,Paris, € 163.81 ,281.45,13.70,649.21,38.15
24917,Paris, € 510.07 ,231.23,11.26,414.18,24.34
24918,Paris, € 310.61 ,320.77,15.61,740.17,43.49
24919,Paris," € 1,342.16 ",472.66,23.01,820.88,48.23
24920,Paris, € 264.24 ,562.72,27.39,829.70,48.75
24921,Paris, € 310.61 ,332.09,16.17,744.09,43.72
24922,Paris, € 310.61 ,333.56,16.24,734.17,43.14
24923,Paris, € 272.16 ,181.65,8.84,352.59,20.72
24924,Paris, € 405.68 ,234.01,11.39,498.30,29.28
24925,Paris, € 310.61 ,336.70,16.39,741.64,43.58
24926,Paris," € 1,692.14 ",461.13,22.45,1168.65,68.67
24927,Paris, € 614.22 ,264.90,12.90,545.81,32.07
24928,Paris, € 669.91 ,364.49,17.74,565.84,33.25
24929,Paris, € 283.81 ,410.30,19.97,1063.24,62.48
24930,Paris, € 248.39 ,163.38,7.95,313.58,18.43
24931,Paris, € 253.52 ,167.74,8.17,329.19,19.34
24932,Paris, € 129.09 ,295.78,14.40,632.04,37.14
24933,Paris," € 1,787.45 ",543.94,26.48,1059.95,62.28
24934,Paris, € 336.24 ,211.37,10.29,401.63,23.60
24935,Paris, € 163.34 ,299.86,14.60,683.24,40.15
24936,Paris, € 359.07 ,316.74,15.42,708.66,41.64
24937,Paris, € 301.05 ,382.26,18.61,776.52,45.63
24938,Paris, € 195.50 ,195.85,9.53,365.91,21.50
24939,Paris, € 567.62 ,443.41,21.59,805.15,47.31
24940,Paris, € 469.29 ,382.47,18.62,695.87,40.89
24941,Paris, € 195.50 ,307.20,14.95,713.67,41.93
24942,Paris, € 637.52 ,302.62,14.73,715.73,42.06
24943,Paris, € 312.94 ,580.94,28.28,1033.16,60.71
24944,Paris, € 317.36 ,365.78,17.81,742.50,43.63
24945,Paris, € 310.61 ,315.90,15.38,704.76,41.41
24946,Paris, € 567.85 ,321.18,15.64,525.23,30.86
24947,Paris, € 218.10 ,261.69,12.74,569.04,33.44
24948,Paris, € 382.37 ,263.32,12.82,573.82,33.72
24949,Paris, € 298.96 ,264.10,12.86,591.82,34.77
24950,Paris, € 134.45 ,173.41,8.44,350.03,20.57
24951,Paris, € 181.98 ,296.11,14.41,639.48,37.58
24952,Paris, € 289.87 ,300.84,14.64,652.30,38.33
24953,Paris, € 205.28 ,270.39,13.16,571.30,33.57
24954,Paris, € 260.51 ,321.40,15.65,655.94,38.54
24955,Paris, € 277.98 ,366.77,17.85,819.59,48.16
24956,Paris, € 240.94 ,471.33,22.94,1052.45,61.84
24957,Paris, € 509.83 ,508.44,24.75,661.22,38.85
24958,Paris, € 178.26 ,252.46,12.29,548.97,32.26
24959,Paris, € 515.66 ,304.36,14.82,510.31,29.99
24960,Paris, € 245.83 ,268.14,13.05,596.60,35.06
24961,Paris," € 1,066.27 ",573.40,27.91,987.17,58.01
24962,Paris, € 811.35 ,523.52,25.48,1026.92,60.34
24963,Paris, € 301.05 ,406.97,19.81,1104.52,64.90
24964,Paris, € 600.48 ,307.89,14.99,656.64,38.58
24965,Paris, € 391.46 ,413.04,20.11,947.35,55.67
24966,Paris, € 183.85 ,266.97,13.00,586.52,34.46
24967,Paris, € 202.49 ,259.96,12.65,441.03,25.91
24968,Paris, € 411.27 ,299.12,14.56,615.79,36.18
24969,Paris, € 307.11 ,299.03,14.56,664.06,39.02
24970,Paris, € 475.35 ,427.89,20.83,621.64,36.53
24971,Paris, € 303.62 ,304.03,14.80,670.50,39.40
24972,Paris, € 260.04 ,334.23,16.27,711.45,41.80
24973,Paris, € 706.96 ,221.55,10.78,390.74,22.96
24974,Paris, € 276.82 ,300.96,14.65,700.40,41.16
24975,Paris, € 243.03 ,275.06,13.39,608.75,35.77
24976,Paris, € 266.57 ,290.35,14.13,633.44,37.22
24977,Paris," € 2,005.31 ",295.11,14.37,522.78,30.72
24978,Paris," € 1,340.06 ",390.08,18.99,1022.14,60.06
24979,Paris, € 237.21 ,359.76,17.51,848.47,49.86
24980,Paris, € 441.56 ,261.93,12.75,453.02,26.62
24981,Paris, € 210.18 ,278.70,13.57,467.83,27.49
24982,Paris, € 534.07 ,608.95,29.64,839.94,49.35
24983,Paris, € 183.15 ,243.68,11.86,528.10,31.03
24984,Paris, € 127.23 ,292.48,14.24,617.95,36.31
24985,Paris, € 534.07 ,592.60,28.85,938.03,55.12
24986,Paris, € 333.68 ,386.94,18.84,790.90,46.47
24987,Paris, € 272.16 ,280.57,13.66,647.15,38.03
24988,Paris, € 272.16 ,289.46,14.09,664.04,39.02
24989,Paris, € 231.62 ,274.73,13.37,596.94,35.08
24990,Paris, € 260.51 ,263.55,12.83,580.18,34.09
24991,Paris," € 1,460.53 ",476.11,23.18,783.16,46.02
24992,Paris, € 266.33 ,255.37,12.43,555.56,32.64
24993,Paris, € 359.07 ,381.73,18.58,1012.60,59.50
24994,Paris, € 229.05 ,295.72,14.40,661.25,38.85
24995,Paris, € 440.40 ,283.31,13.79,482.55,28.35
24996,Paris, € 218.80 ,282.67,13.76,619.61,36.41
24997,Paris, € 370.72 ,255.62,12.44,413.55,24.30
24998,Paris, € 158.92 ,176.65,8.60,348.88,20.50
24999,Paris, € 683.66 ,363.06,17.67,634.62,37.29
25000,Paris, € 508.67 ,287.79,14.01,490.57,28.83
25001,Paris, € 167.77 ,259.07,12.61,570.99,33.55
25002,Paris, € 236.04 ,220.97,10.76,402.27,23.64
25003,Paris, € 359.07 ,372.14,18.12,843.30,49.55
25004,Paris, € 487.93 ,294.33,14.33,699.99,41.13
25005,Paris, € 231.62 ,289.39,14.09,633.31,37.21
25006,Paris, € 307.11 ,503.24,24.50,1105.94,64.98
25007,Paris, € 372.59 ,258.19,12.57,462.15,27.16
25008,Paris, € 297.33 ,288.93,14.06,506.45,29.76
25009,Paris, € 278.22 ,280.20,13.64,628.68,36.94
25010,Paris, € 336.01 ,353.92,17.23,589.52,34.64
25011,Paris, € 369.56 ,232.55,11.32,423.98,24.91
25012,Paris, € 525.21 ,266.40,12.97,465.17,27.33
25013,Paris, € 215.77 ,348.07,16.94,549.33,32.28
25014,Paris, € 385.87 ,275.87,13.43,620.87,36.48
25015,Paris, € 212.04 ,301.95,14.70,676.70,39.76
25016,Paris, € 195.50 ,261.67,12.74,413.65,24.31
25017,Paris, € 695.54 ,428.82,20.87,598.88,35.19
25018,Paris, € 695.54 ,442.98,21.56,605.16,35.56
25019,Paris, € 544.55 ,299.44,14.58,510.65,30.01
25020,Paris, € 534.07 ,502.91,24.48,815.30,47.91
25021,Paris, € 296.86 ,373.81,18.20,564.38,33.16
25022,Paris, € 566.69 ,321.91,15.67,546.76,32.13
25023,Paris, € 371.89 ,337.90,16.45,750.91,44.12
25024,Paris, € 452.05 ,361.71,17.61,620.32,36.45
25025,Paris, € 254.92 ,262.58,12.78,584.63,34.35
25026,Paris, € 566.69 ,353.97,17.23,553.37,32.52
25027,Paris, € 336.01 ,175.11,8.52,357.15,20.99
25028,Paris, € 446.22 ,408.25,19.87,820.62,48.22
25029,Paris, € 260.28 ,269.81,13.13,608.60,35.76
25030,Paris, € 566.69 ,355.95,17.33,555.89,32.66
25031,Paris, € 475.35 ,495.49,24.12,826.48,48.56
25032,Paris, € 181.98 ,302.11,14.71,676.94,39.78
25033,Paris, € 250.72 ,554.97,27.02,658.97,38.72
25034,Paris, € 163.81 ,322.28,15.69,679.15,39.91
25035,Paris, € 266.57 ,224.39,10.92,424.84,24.96
25036,Paris, € 566.69 ,339.18,16.51,554.46,32.58
25037,Paris, € 589.76 ,401.65,19.55,1064.70,62.56
25038,Paris, € 489.56 ,398.66,19.41,1020.39,59.96
25039,Paris, € 489.56 ,398.66,19.41,1020.39,59.96
25040,Paris, € 489.56 ,398.67,19.41,1020.39,59.96
25041,Paris, € 489.56 ,398.67,19.41,1020.39,59.96
25042,Paris, € 171.26 ,251.48,12.24,546.04,32.09
25043,Paris, € 261.67 ,358.94,17.47,722.38,42.45
25044,Paris, € 346.26 ,194.89,9.49,378.27,22.23
25045,Paris, € 264.24 ,425.65,20.72,994.21,58.42
25046,Paris, € 164.97 ,256.79,12.50,560.51,32.94
25047,Paris, € 236.74 ,264.99,12.90,594.06,34.91
25048,Paris, € 443.89 ,282.35,13.74,618.69,36.35
25049,Paris, € 354.65 ,165.42,8.05,319.93,18.80
25050,Paris, € 275.65 ,313.32,15.25,672.12,39.49
25051,Paris, € 185.25 ,293.99,14.31,623.35,36.63
25052,Paris, € 565.76 ,235.62,11.47,417.10,24.51
25053,Paris, € 301.29 ,357.09,17.38,739.57,43.46
25054,Paris, € 159.61 ,319.90,15.57,751.62,44.16
25055,Paris, € 229.52 ,297.05,14.46,662.04,38.90
25056,Paris, € 231.38 ,509.84,24.82,1024.28,60.19
25057,Paris, € 171.26 ,237.69,11.57,503.47,29.58
25058,Paris, € 438.07 ,184.08,8.96,353.36,20.76
25059,Paris, € 275.65 ,262.35,12.77,572.38,33.63
25060,Paris, € 695.54 ,173.16,8.43,315.01,18.51
25061,Paris, € 231.62 ,184.49,8.98,355.66,20.90
25062,Paris, € 278.22 ,275.49,13.41,597.83,35.13
25063,Paris, € 463.70 ,172.64,8.40,313.92,18.45
25064,Paris, € 301.05 ,284.02,13.83,485.25,28.51
25065,Paris, € 440.16 ,325.65,15.85,588.47,34.58
25066,Paris, € 434.57 ,264.87,12.89,577.66,33.94
25067,Paris, € 480.94 ,206.64,10.06,377.16,22.16
25068,Paris, € 455.54 ,283.71,13.81,616.51,36.23
25069,Paris, € 235.11 ,255.51,12.44,554.00,32.55
25070,Paris, € 417.09 ,224.38,10.92,406.31,23.87
25071,Paris, € 243.27 ,449.04,21.86,846.68,49.75
25072,Paris, € 353.25 ,281.68,13.71,619.88,36.42
25073,Paris, € 666.42 ,393.10,19.14,661.93,38.89
25074,Paris, € 279.85 ,307.57,14.97,678.25,39.85
25075,Paris, € 261.91 ,295.77,14.40,655.90,38.54
25076,Paris, € 207.15 ,330.05,16.07,771.76,45.35
25077,Paris, € 236.04 ,183.14,8.92,364.14,21.40
25078,Paris, € 336.24 ,266.36,12.97,459.07,26.98
25079,Paris, € 253.52 ,281.94,13.72,653.53,38.40
25080,Paris, € 243.27 ,297.82,14.50,506.25,29.75
25081,Paris, € 398.69 ,297.16,14.47,502.22,29.51
25082,Paris, € 289.64 ,339.31,16.52,722.86,42.48
25083,Paris, € 243.27 ,352.99,17.18,568.18,33.39
25084,Paris, € 243.27 ,289.10,14.07,487.67,28.66
25085,Paris, € 480.94 ,223.04,10.86,402.35,23.64
25086,Paris, € 198.53 ,354.76,17.27,733.82,43.12
25087,Paris, € 347.66 ,348.06,16.94,593.48,34.87
25088,Paris, € 163.34 ,420.99,20.49,1549.61,91.05
25089,Paris, € 289.87 ,310.46,15.11,523.76,30.78
25090,Paris, € 534.07 ,618.85,30.13,906.03,53.24
25091,Paris, € 323.19 ,300.46,14.63,658.14,38.67
25092,Paris, € 654.77 ,385.24,18.75,652.81,38.36
25093,Paris," € 1,006.15 ",294.59,14.34,830.01,48.77
25094,Paris, € 97.40 ,277.97,13.53,613.04,36.02
25095,Paris, € 204.59 ,330.73,16.10,767.02,45.07
25096,Paris, € 486.53 ,235.55,11.47,408.53,24.01
25097,Paris, € 402.18 ,184.60,8.99,351.91,20.68
25098,Paris, € 261.91 ,315.56,15.36,728.60,42.81
25099,Paris, € 236.04 ,359.63,17.51,706.62,41.52
25100,Paris, € 558.77 ,782.00,38.07,894.40,52.55
25101,Paris, € 318.76 ,383.49,18.67,1014.96,59.64
25102,Paris, € 150.99 ,276.64,13.47,608.67,35.77
25103,Paris," € 1,848.96 ",573.94,27.94,746.45,43.86
25104,Paris, € 304.08 ,284.30,13.84,628.42,36.93
25105,Paris, € 211.34 ,313.71,15.27,724.26,42.56
25106,Paris, € 283.11 ,328.29,15.98,771.09,45.31
25107,Paris, € 254.92 ,456.79,22.24,856.27,50.31
25108,Paris, € 169.63 ,389.57,18.96,1016.46,59.73
25109,Paris, € 207.85 ,289.76,14.11,684.81,40.24
25110,Paris, € 224.62 ,255.36,12.43,558.57,32.82
25111,Paris, € 218.80 ,253.56,12.34,548.91,32.25
25112,Paris, € 268.66 ,310.65,15.12,667.07,39.20
25113,Paris, € 198.53 ,343.72,16.73,729.65,42.87
25114,Paris, € 158.92 ,274.60,13.37,584.79,34.36
25115,Paris, € 451.81 ,335.98,16.36,792.21,46.55
25116,Paris, € 207.15 ,299.07,14.56,641.11,37.67
25117,Paris, € 683.66 ,293.83,14.30,658.95,38.72
25118,Paris, € 176.62 ,235.06,11.44,503.34,29.58
25119,Paris, € 484.43 ,408.12,19.87,1020.18,59.95
25120,Paris, € 114.88 ,273.29,13.30,591.67,34.77
25121,Paris, € 683.89 ,469.12,22.84,1110.29,65.24
25122,Paris, € 359.07 ,344.79,16.78,785.32,46.15
25123,Paris," € 1,443.05 ",338.78,16.49,621.54,36.52
25124,Paris, € 330.18 ,354.36,17.25,707.14,41.55
25125,Paris, € 426.41 ,354.57,17.26,623.53,36.64
